# %ECSV 1.0
# ---
# datatype:
# - {name: _idx, datatype: int64}
# - {name: c_ID, datatype: int64}
# - {name: _name, datatype: int64}
# - {name: area_ellipse, unit: deg2, datatype: float64}
# - {name: area_exact, unit: deg2, datatype: float64}
# - {name: flux, unit: Jy, datatype: float64}
# - {name: peak, unit: Jy / beam, datatype: float64}
# - {name: ring_std, unit: Jy / beam, datatype: float64}
# - {name: x_peak_px, datatype: int64}
# - {name: y_peak_px, datatype: int64}
# - {name: x_peak, datatype: float64}
# - {name: y_peak, datatype: float64}
# - {name: npix, datatype: int64}
# - {name: major_fwhm, unit: deg, datatype: float64}
# - {name: minor_fwhm, unit: deg, datatype: float64}
# - {name: major_sigma, unit: deg, datatype: float64}
# - {name: minor_sigma, unit: deg, datatype: float64}
# - {name: position_angle, unit: deg, datatype: float64}
# - {name: radius, datatype: float64}
# - {name: x_cen, datatype: float64}
# - {name: y_cen, datatype: float64}
# - {name: x_cen_px, datatype: float64}
# - {name: y_cen_px, datatype: float64}
# - {name: radial_d_px, datatype: float64}
# - {name: radial_d_AU, unit: AU, datatype: float64}
# - {name: rejected, datatype: float64}
# - {name: core_score, datatype: int64}
# - {name: detection_score, datatype: int64}
# - {name: B3_match, datatype: int64}
# - {name: notes, datatype: string}
# - {name: Schmiedeke16, datatype: string}
# schema: astropy-2.0
_idx c_ID _name area_ellipse area_exact flux peak ring_std x_peak_px y_peak_px x_peak y_peak npix major_fwhm minor_fwhm major_sigma minor_sigma position_angle radius x_cen y_cen x_cen_px y_cen_px radial_d_px radial_d_AU rejected core_score detection_score B3_match notes Schmiedeke16
1415 2 120 4.2604130142074387e-10 1.1805555555557445e-09 0.007348322137858027 0.0021490987855941057 0.000352727627963259 2467 2255 266.8323371927879 -28.371821637508713 153 3.8179608616741235e-05 1.420815685425412e-05 1.6213386962331314e-05 6.033648679114833e-06 147.7528523861906 9.8906966806817e-06 266.83234978412463 -28.37181279230166 2463.0116154384364 2258.184296981667 213.16878530586138 18119.346751770034 0.0 0 1 69 "" ""
1417 2 121 8.312324799631872e-11 2.4691358024695307e-10 0.0013988990182763803 0.001768626389093697 0.000352727627963259 2439 2257 266.8324255884723 -28.371816082366554 32 1.1962774171490896e-05 8.847246195777857e-06 5.0801224478848314e-06 3.757079533294689e-06 159.23353801826144 4.368801217219549e-06 266.83242461998776 -28.371814925324486 2439.3067769784675 2257.4165336206183 189.45200125868556 16103.420107717757 0.0 0 1 "" "" ""
1432 2 122 2.3249358025804232e-10 5.787037037037962e-10 0.016776619470179728 0.008979272097349167 0.000352727627963259 2404 2277 266.8325360832876 -28.371760527247567 75 2.9338806591409873e-05 1.008988075470201e-05 1.2459044016259117e-05 4.284777843637474e-06 177.32255303239242 7.30645165273617e-06 266.83253531213853 -28.37175552856191 2404.2442747784066 2278.7995258487636 156.90987537765176 13337.339407815485 0.0 0 2 16 HII? ""
1434 2 123 9.023823026168391e-11 2.623456790123876e-10 0.0022806304367615107 0.0027057623956352472 0.000352727627963259 2436 2280 266.8324350597883 -28.371752193518578 34 1.5146615653472296e-05 7.585644339206151e-06 6.4321754375388906e-06 3.2213265532595945e-06 -165.7018577377638 4.551937777712716e-06 266.83243483275254 -28.371749818563675 2436.0719195210872 2280.854983412052 188.61280241706814 16032.08820555245 0.0 0 0 "" "" ""
1439 2 124 1.4420243187047767e-10 4.0895061728401604e-10 0.012037639284020886 0.009064648300409317 0.000352727627963259 2406 2289 266.83252976947074 -28.371727193891687 53 1.9264424168309167e-05 9.53090333476777e-06 8.180847708070184e-06 4.0474019893280236e-06 130.3026456607397 5.754231424615529e-06 266.8325254268433 -28.371730478333433 2407.375556853963 2287.817595321118 161.85560358222648 13757.726305015336 0.0 1 2 16 HII? ""
1440 2 125 1.6246905174639716e-10 4.243827160494506e-10 0.005335701498617253 0.00396957341581583 0.000352727627963259 2448 2287 266.8323971760763 -28.37173274890656 55 2.842352621935782e-05 7.277969020722889e-06 1.2070360229579349e-05 3.0906688755603976e-06 158.32581444041077 6.107821762163901e-06 266.8323916490036 -28.371733974285718 2449.7507417445513 2286.5588543844005 203.0687289106775 17260.84195802125 0.0 0 0 "" "" ""
1444 2 126 5.472266109903936e-10 1.6126543209879122e-09 0.028298976818087875 0.0073511176742613316 0.000352727627963259 2436 2296 266.8324350600343 -28.37170774907414 209 3.383100861119132e-05 2.059537837491263e-05 1.4366706569608243e-05 8.746051919496867e-06 -151.0199718271205 1.1209458576129822e-05 266.8324248792 -28.371699681108836 2439.224875065343 2298.9044516639433 195.44231562291117 16612.596827965965 0.0 2 2 71 "" ""
1445 2 127 3.6574468443549234e-11 1.1574074074075926e-10 0.0013806654000199608 0.0036313829477876425 0.000352727627963259 2423 2295 266.8324761008149 -28.371710527021634 15 1.467472347114295e-05 3.1734057856754856e-06 6.231781278619989e-06 1.3476213574671595e-06 -178.68477383497083 2.897944365603367e-06 266.83247677547917 -28.371711610256703 2422.786292936839 2294.610036339377 178.4521178609423 15168.430018336436 0.0 0 0 "" "" ""
1453 2 128 2.750324995858977e-11 8.487654320989012e-11 0.0007700911794783673 0.002728387014940381 0.000352727627963259 2462 2302 266.8323529785496 -28.37169108203116 11 1.1316367382708632e-05 3.094528522578529e-06 4.805618759101357e-06 1.31412526791951e-06 -177.76115048963214 2.5130031912679883e-06 266.83235551536796 -28.371690104832712 2461.196444306114 2302.351795885929 217.58825478418493 18495.0016572996 0.0 0 0 "" "" ""
1518 2 129 5.969056607239225e-10 1.9984567901237765e-09 0.03371020977665808 0.008495252579450607 0.000352727627963259 2360 2368 266.83267499148997 -28.371507749892206 259 3.999430905562031e-05 1.900312441059108e-05 1.6984019284197434e-05 8.069883917750209e-06 -166.5750570016753 1.1707222731301574e-05 266.83266639552534 -28.371502651635904 2362.7228510957048 2369.835364326742 164.5203808118234 13984.232369532367 0.0 2 2 34 resolved? ""
1525 2 130 1.296708089283073e-10 3.395061728395605e-10 0.003657416694850212 0.0033805847633630037 0.000352727627963259 2382 2377 266.83260553806616 -28.371482749698593 44 2.342367023309593e-05 7.048631189187719e-06 9.947116885862959e-06 2.993278065583597e-06 -163.92168626544026 5.456600295994734e-06 266.83260629868175 -28.371483674836917 2381.7590672718334 2376.666951036205 182.7702609648294 15535.472182968104 0.0 0 0 "" "" ""
1531 2 131 1.6347497785678267e-10 4.783950617284716e-10 0.003780631817696355 0.0024139813613146544 0.000352727627963259 2404 2384 266.83253608464963 -28.371463305025344 62 1.772875962161707e-05 1.1740604217931401e-05 7.528711019352675e-06 4.985775555421304e-06 58.51139169277828 6.126700854792861e-06 266.8325389817011 -28.371466535306325 2403.0823290179446 2382.8371025310503 202.68175859312802 17227.94948035031 0.0 0 0 "" "" ""
1535 2 132 7.939667148508131e-10 2.283950617284316e-09 0.052168888863927926 0.009528748691082 0.000352727627963259 2303 2390 266.8328549393479 -28.371446639118957 296 3.806003724281244e-05 2.6561377823668553e-05 1.616260967504726e-05 1.127957861566422e-05 133.3309163243253 1.3502126738554586e-05 266.8328573528178 -28.371442566941106 2302.2355142295432 2391.465985081164 150.80177015475957 12818.150463296744 0.0 1 2 "" HII? ""
1536 2 133 8.703361296303524e-11 2.5462962962967034e-10 0.0016869527642724004 0.002200123155489564 0.000352727627963259 2338 2384 266.83274444512836 -28.371463305606166 33 1.2680872402970882e-05 8.73887228198761e-06 5.385070689256944e-06 3.7110573695123933e-06 159.44069387330737 4.470380997936548e-06 266.83274454268235 -28.37146639212305 2337.969096368209 2382.888853989307 159.36752941057534 13546.239999949488 0.0 0 0 "" "" ""
1539 2 134 7.30908112611147e-11 2.1604938271608393e-10 0.0020958838146023073 0.0030370624735951424 0.000352727627963259 2147 2386 266.8333474277089 -28.37145774994644 28 1.2677715115265885e-05 7.3407309425514605e-06 5.383729912618126e-06 3.117321409778887e-06 152.29968058295276 4.096683600312758e-06 266.83334664567695 -28.371458061747123 2147.2477157491853 2385.8877524130367 170.36288672896737 14480.845371933538 0.0 0 1 "" "" ""
1541 2 135 2.3092624081749663e-10 7.330246913581419e-10 0.00493528344700916 0.0024373969063162804 0.000352727627963259 2122 2391 266.8334263520756 -28.37144386084752 95 2.9725876030730485e-05 9.891362904091862e-06 1.2623417272779244e-05 4.200475074502715e-06 176.46421724913472 7.28178203528204e-06 266.8334332859029 -28.371442408500556 2119.803647501615 2391.5228374814255 192.30133575375308 16345.613538979058 0.0 1 1 78 "" ""
1542 2 136 6.848950306569778e-11 2.0833333333336666e-10 0.0016230989118102687 0.0023997663520276546 0.000352727627963259 2408 2391 266.83252345683326 -28.37144386053551 27 1.3146221593666963e-05 6.633467092632462e-06 5.582686295459228e-06 2.816974106632967e-06 177.22018034554748 3.965637746915793e-06 266.8325252568242 -28.37144540020729 2407.4298347640565 2390.4457205096583 210.97192534390726 17932.61365520232 0.0 0 0 "" "" ""
1543 2 137 2.9514584275533426e-10 8.410493827161839e-10 0.005887411616225421 0.002283654408529401 0.000352727627963259 2374 2393 266.8326307940504 -28.371438305328624 109 3.511462024641606e-05 1.0702031052396596e-05 1.4911806242058106e-05 4.54473414007988e-06 -165.34642595397395 8.232265479109486e-06 266.8326120652305 -28.371434371060484 2379.93252337593 2394.4163168051805 194.26408106083548 16512.446890922263 0.0 0 0 "" "" ""
1546 2 138 7.715881557646755e-11 2.3148148148151851e-10 0.0016667686196156165 0.002358965575695038 0.000352727627963259 2396 2398 266.8325613406342 -28.371424416223732 30 1.1461232469076814e-05 8.571794354248201e-06 4.867137297077909e-06 3.6401059063243803e-06 165.50356146160144 4.2091442386766665e-06 266.83256020774496 -28.37142473143614 2396.3588522453265 2397.886522154353 208.06570372235595 17685.584817208426 0.0 0 0 "" "" ""
1552 2 139 3.6309065079132484e-11 1.0802469135804197e-10 0.001950117162073986 0.005274387076497078 0.000352727627963259 2315 2404 266.8328170557057 -28.371407750178566 14 8.76454683592179e-06 5.274764961613731e-06 3.7219603486968784e-06 2.239986436646969e-06 -156.69630525379307 2.887410725688126e-06 266.83281683976065 -28.37140736390217 2315.068402746073 2404.1390593926 167.31033042332015 14221.37808582883 0.0 0 1 "" filament ""
1553 2 140 1.0446837798622547e-10 3.163580246914086e-10 0.002987165573131334 0.0031616128981113434 0.000352727627963259 2240 2407 266.8330538288505 -28.37139941699526 41 1.5249013600813676e-05 8.72289434883929e-06 6.4756598420297795e-06 3.704272166039187e-06 163.84128864957034 4.897714416905975e-06 266.83305267692384 -28.371399784787627 2240.364883074159 2406.8675948347664 157.16322021204275 13358.873718264307 0.0 0 1 "" "" ""
1556 2 141 6.542424031704702e-11 1.9290123456793208e-10 0.0036190788876720803 0.005672834347933531 0.000352727627963259 2320 2409 266.8328012708581 -28.371393861265137 25 1.5007338728391102e-05 5.550760841084746e-06 6.373029973164621e-06 2.3571910952591676e-06 -158.19424905639218 3.8758804809440935e-06 266.8328003729205 -28.371393181387894 2320.2844302252993 2409.2447552855606 174.06548543020537 14795.56626178804 0.0 0 1 "" filament ""
1557 2 142 1.597410862774521e-10 4.3981481481488515e-10 0.002612904955670841 0.0020450681913644075 0.000352727627963259 2375 2410 266.83262763724986 -28.371391083097347 57 1.9715244975930058e-05 1.0316490152026122e-05 8.37229367803812e-06 4.381009994286222e-06 -165.78530286183067 6.0563274580049215e-06 266.8326234947351 -28.37138733033836 2376.3121830520095 2411.3509889112834 204.91195477573638 17417.516156527774 0.0 0 0 "" "" ""
1558 2 143 3.184867809125313e-11 9.25925925926074e-11 0.0016666239969634156 0.0052612884901463985 0.000352727627963259 2327 2414 266.8327791720658 -28.371379972338833 12 1.1148755835094015e-05 3.63732844900053e-06 4.734440688416803e-06 1.544631173271979e-06 -151.57437677227884 2.704249373733096e-06 266.83277836690445 -28.371380189607606 2327.255041915306 2413.9217827251387 181.214492668559 15403.231877222757 0.0 0 1 "" filament ""
1559 2 144 7.766154868277136e-11 2.237654320988012e-10 0.0014442575257660234 0.002121750032529235 0.000352727627963259 2353 2415 266.83269709073807 -28.371377194390867 29 1.3527292106008748e-05 7.309921125770713e-06 5.74451204224863e-06 3.1042376852515024e-06 166.7128249699444 4.222834446782074e-06 266.83269903125233 -28.3713760308356 2352.3853257869214 2415.4188815385564 194.54089880012634 16535.97639908464 0.0 0 0 "" "" ""
1566 2 145 1.2537299282385635e-10 3.626543209877123e-10 0.0036668896567195667 0.003189431969076395 0.000352727627963259 2340 2434 266.8327381315464 -28.37132441670434 47 1.359266831726228e-05 1.174402010417195e-05 5.772274762967559e-06 4.987226148747005e-06 144.375694091077 5.365411413454166e-06 266.83273799981174 -28.371327032333802 2340.0417259464934 2433.058373284268 204.0046088717257 17340.391754889282 0.0 0 1 "" "" ""
1567 2 146 6.36273192902751e-11 2.0061728395064935e-10 0.0012964847736051204 0.00224863039329648 0.000352727627963259 2368 2434 266.83264973630753 -28.371324416492538 26 1.0083669694087892e-05 8.034197939708625e-06 4.2821402490462334e-06 3.411809729011811e-06 -176.6993963757262 3.822283056327592e-06 266.8326508413727 -28.371323942407894 2367.6499610345645 2434.170671545268 218.5414138987608 18576.020182412867 0.0 0 0 "" "" ""
1198 3 147 1.2224181930569396e-10 3.626543209877123e-10 0.0020128378669261593 0.001749160117469728 0.000352727627963259 2251 1959 266.8330191020879 -28.372643861443326 47 1.6245213971453072e-05 9.581022967274106e-06 6.898707188149301e-06 4.068685837583051e-06 95.66225841014734 5.297987564543301e-06 266.83302076745156 -28.372647042484964 2250.472487391373 1957.8548250214403 292.14555705604744 24832.372350713278 0.0 0 0 "" "" ""
1202 3 148 2.1660210225440216e-10 7.098765432099901e-10 0.005072826066857596 0.0030144478660076857 0.000352727627963259 2257 1969 266.83300016002124 -28.372616083663797 92 1.8591627672256454e-05 1.483415342431952e-05 7.895137342442703e-06 6.299484946045868e-06 169.6825423815362 7.052325774925772e-06 266.8329991327986 -28.372614237637297 2257.3253783256855 1969.6645694765969 280.431123048702 23836.64545969652 0.0 2 2 39 "" ""
1208 3 149 2.7944427481116277e-10 8.024691358025974e-10 0.0047110271071465855 0.002052529715001583 0.000352727627963259 2231 1983 266.8330822422918 -28.37257719476357 104 2.1447669814012682e-05 1.6589473904413504e-05 9.107986769210126e-06 7.0449009211637945e-06 156.71410723629688 8.010297396498839e-06 266.83308223833944 -28.372583941250642 2231.001253154346 1980.571264649051 270.09775233147894 22958.308948729973 0.0 0 0 "" "" ""
1214 3 150 9.54593306868077e-11 2.777777777778222e-10 0.002139457568463759 0.00236280495300889 0.000352727627963259 2273 1994 266.8329496478887 -28.3725466392019 36 1.2851584769633596e-05 9.45756232974513e-06 5.4575655565496465e-06 4.016256932117643e-06 83.69953929643489 4.681771619694728e-06 266.83294758311405 -28.372547876042045 2273.654028431098 1993.5547371458067 257.53385389376575 21890.37758163384 0.0 0 1 "" "" ""
1217 3 151 1.7265014931035677e-10 5.16975308642058e-10 0.004183445889968069 0.0025647368747740984 0.000352727627963259 2274 2004 266.83294649089936 -28.37251886142241 67 1.7231991494205177e-05 1.2757013028860619e-05 7.317753019203086e-06 5.417404635984808e-06 108.34142514283626 6.296286932091217e-06 266.83294554091617 -28.37252037222756 2274.3009121179 2003.4561099566522 247.73862041972438 21057.782736577094 0.0 0 1 "" "" ""
1230 3 152 1.4658772022193701e-10 4.3209876543216787e-10 0.0030869118372187044 0.0022704482544213533 0.000352727627963259 2327 2018 266.8327791695453 -28.372479972338844 56 1.7018649542698052e-05 1.0967054656121775e-05 7.2271550340375915e-06 4.657279302197224e-06 151.58034332178224 5.801627319450444e-06 266.83277846426506 -28.372478481847565 2327.22340261529 2018.5365764104645 244.00567692427146 20740.482539588193 0.0 0 0 "" "" ""
1231 3 153 7.671176763606386e-11 2.3148148148151851e-10 0.0012879162048610032 0.0017350784037262201 0.000352727627963259 2230 2019 266.8330853992424 -28.372477194762133 30 1.1831977760293807e-05 8.25509656485878e-06 5.02457832617027e-06 3.50561673800865e-06 74.20588705942993 4.1969329136475345e-06 266.8330853146801 -28.37247524223487 2230.026785235778 2019.702909830256 231.16158644694613 19648.734848640626 0.0 0 0 "" "" ""
1233 3 154 2.942251783411259e-10 6.327160493828172e-10 0.004051091925147535 0.001971428282558918 0.000352727627963259 2283 2027 266.8329180778868 -28.372454972514863 82 3.946702586381113e-05 9.492114031250881e-06 1.676010272933294e-05 4.030929688780582e-06 -156.01850404050165 8.219415774778681e-06 266.83293320853693 -28.372462931881604 2278.207277217786 2024.1346318122135 227.6198915618875 19347.690783471404 0.0 0 0 "" "" ""
1235 3 155 1.5504485562445292e-10 4.552469135803197e-10 0.003329959867686805 0.002299117622897029 0.000352727627963259 2330 2028 266.8327696985898 -28.372452194543968 59 1.7338376067742057e-05 1.1385876133377872e-05 7.362930387962695e-06 4.835136407728442e-06 131.17765433936822 5.966638315367249e-06 266.83277078369116 -28.372454921808256 2329.656285837196 2027.0181855651724 236.78262909686794 20126.52347389025 0.0 0 0 "" "" ""
1237 3 156 3.0180128445722964e-10 7.793209876544456e-10 0.004496365892040891 0.0019274853402748704 0.000352727627963259 2176 2037 266.8332558775169 -28.372427194577547 101 3.109463217262453e-05 1.2358141751540408e-05 1.3204674488073611e-05 5.248019600316416e-06 59.78198164125677 8.324565485910268e-06 266.8332616491322 -28.37243526955491 2174.1718128514253 2034.0930045649695 228.83562800407967 19451.028380797306 0.0 0 0 "" "" ""
1240 3 157 7.127508989779879e-10 2.2222222222225774e-09 0.017438645079448603 0.0036338793579488993 0.000352727627963259 2445 2054 266.83240664327553 -28.37237997117166 288 5.591001653223586e-05 1.6231761973131006e-05 2.3742797947645734e-05 6.892994650433117e-06 124.4115798505765 1.2792926922305015e-05 266.8323959353384 -28.372396333950793 2448.3917726220534 2048.1093820412298 283.05320535880645 24059.52245646154 0.0 0 2 "" HII K1
1306 3 158 3.5906159440293676e-10 1.1728395061730271e-09 0.008955696479549236 0.0032264706678688526 0.000352727627963259 2472 2127 266.832321405501 -28.372177192984438 152 2.8297822755119944e-05 1.6155985152748123e-05 1.2016978883304872e-05 6.860815197679272e-06 175.26239600131228 9.07999291589861e-06 266.8323233099473 -28.372173564242612 2471.3967616348286 2128.3063505570194 252.6378245179058 21474.215085404096 0.0 1 2 63 "" ""
1374 3 159 1.4753594149434683e-10 4.3209876543216787e-10 0.0035750687203926304 0.0025665098801255226 0.000352727627963259 2472 2208 266.8323214069874 -28.371952192984445 56 1.543910379759605e-05 1.2167273149168881e-05 6.556383716103935e-06 5.166965167824095e-06 146.74626296924237 5.820361353730379e-06 266.83232320649245 -28.3719518399457 2471.429994423065 2208.1270972487505 225.35434856024915 19155.11962870812 0.0 0 2 67 "" ""
1488 3 160 3.7290014836387286e-10 1.141975308642158e-09 0.007827887071277989 0.002560385735705495 0.000352727627963259 2452 2350 266.8323845491883 -28.37155774884838 148 2.670328087801943e-05 1.7780560395403563e-05 1.1339839294458047e-05 7.550708782577003e-06 139.7844610313302 9.253314225383043e-06 266.8323792131516 -28.371566692122578 2453.69021751896 2346.780412308447 225.51308813351423 19168.612492115524 0.0 0 0 "" "" ""
1495 3 161 5.293428444131562e-11 1.6203703703706294e-10 0.0019201116419081217 0.0037166106048971415 0.000352727627963259 2476 2347 266.832308781618 -28.371566081808165 21 1.0099391675346834e-05 6.673587264867944e-06 4.288816759759703e-06 2.8340115750884197e-06 173.01356932729496 3.486338529258484e-06 266.8323068630913 -28.3715649912958 2476.607711824697 2347.3925808459303 246.6502987272792 20965.275392753934 0.0 1 2 75 "" ""
1502 3 162 1.4582180222453798e-10 4.552469135803197e-10 0.006043855278802178 0.0047756219282746315 0.000352727627963259 2484 2353 266.832283525894 -28.37154941500768 59 2.5229451617094238e-05 7.35922638514292e-06 1.0713961633854976e-05 3.125175701078338e-06 -175.88304059920762 5.786450774041816e-06 266.83228614873235 -28.371550014910447 2483.169192421494 2352.784040078619 254.81842788419905 21659.56637045493 0.0 2 2 75 "" ""
1509 3 163 3.2155833141387043e-10 8.487654320989012e-10 0.011051954489816404 0.0053239865228533745 0.000352727627963259 2489 2367 266.83226774127303 -28.371510526032786 110 2.519116721209914e-05 1.6252829827039562e-05 1.069770374396828e-05 6.901941344238027e-06 120.36599717064085 8.592725048487505e-06 266.8322653610118 -28.37151604506495 2489.7539556987062 2365.0131436902266 265.9134868612081 22602.64638471195 0.0 2 2 76 "" ""
1561 3 164 1.1574970077010782e-10 3.395061728395605e-10 0.0019326663261603988 0.0018026047619059682 0.000352727627963259 2435 2422 266.83243821894524 -28.371357749087622 44 1.850509059551448e-05 7.964273648446216e-06 7.858388429537624e-06 3.382115616542385e-06 167.64766265530713 5.1553834220545794e-06 266.83244362268374 -28.371354935279886 2433.2883218333695 2423.0129790341693 252.0478125966793 21424.064071395045 0.0 0 0 "" "" ""
1564 3 165 9.031188188988561e-11 2.700617283951049e-10 0.0017009262399161045 0.0019579280633479357 0.000352727627963259 2399 2424 266.83255187002703 -28.37135219396933 35 1.2286780465813695e-05 9.358889203882949e-06 5.2177152524842766e-06 3.974354313668986e-06 -151.04678898836337 4.553795024065899e-06 266.8325482212719 -28.371351561098706 2400.155777135709 2424.227828892575 230.00455162419948 19550.38688897952 0.0 0 0 "" "" ""
1565 3 166 4.5561168142430095e-11 1.388888888889111e-10 0.0008385597961656258 0.0018720334628596902 0.000352727627963259 2408 2427 266.8325234573034 -28.371343860535518 18 9.180612471711067e-06 6.318888721336208e-06 3.898647156110142e-06 2.683384972312464e-06 -167.6197815365454 3.234435219795672e-06 266.83252430311376 -28.371345542123517 2407.7320793940785 2426.394629421115 236.63151556500748 20113.678823372265 0.0 0 0 "" "" ""
1568 3 167 5.598083240522323e-11 1.6975308641978025e-10 0.000957766716088898 0.0017671780660748482 0.000352727627963259 2403 2436 266.8325392422842 -28.37131886059207 22 9.804100272737768e-06 7.270246230306817e-06 4.16341804692295e-06 3.087389308430685e-06 -169.71797827353578 3.585260431906904e-06 266.8325412011744 -28.37131797029995 2402.379504865829 2436.3205076336585 240.6965830002981 20459.20955565171 0.0 0 0 "" "" ""
1576 3 168 4.8442263723967217e-11 1.466049382716284e-10 0.0008711131434336976 0.0018268144922330976 0.000352727627963259 2378 2453 266.8326181667804 -28.3712716386253 19 9.855887166755432e-06 6.25815361299369e-06 4.185409915952153e-06 2.657593146533386e-06 163.16634221260503 3.3351336866859354e-06 266.8326168498449 -28.371270788596295 2378.4171525919032 2453.306009042722 240.46683428841396 20439.6809151494 0.0 0 1 "" "" ""
1579 3 169 1.1439246146656992e-10 2.777777777778222e-10 0.0022744639040588907 0.002476741326972842 0.000352727627963259 2458 2456 266.8323656091322 -28.371263304314475 36 1.7272360918182053e-05 8.432633263536036e-06 7.334896335127401e-06 3.58100963227753e-06 122.19986144437136 5.125069212005666e-06 266.8323619634774 -28.37125940086902 2459.154802837567 2457.4052340520784 294.5550248463246 25037.17711288827 0.0 1 1 86 "" ""
1584 3 170 2.95998347444155e-10 9.104938271606394e-10 0.012573471895181858 0.005348795559257269 0.000352727627963259 2385 2461 266.8325960680709 -28.371249416336116 118 2.649257033336678e-05 1.4225996673377293e-05 1.125035876489602e-05 6.0412245527620865e-06 48.23186663872769 8.244146019926623e-06 266.83259170705776 -28.371242520571965 2386.3814006279626 2463.4824701907355 253.32716300464728 21532.808856062606 0.0 2 2 88 multiple? ""
1586 3 171 4.469527107794998e-11 1.311728395061938e-10 0.0010706096101722887 0.0024239816702902317 0.000352727627963259 2451 2462 266.8323877080289 -28.371246637751916 17 1.2402023003202766e-05 4.588667141944124e-06 5.266654252146799e-06 1.9486275189592313e-06 174.32558959633263 3.2035523108850437e-06 266.83238588306665 -28.37124595523135 2451.5780751874513 2462.2457043569793 292.7148090108665 24880.75876707243 0.0 0 0 "" "" ""
1589 3 172 4.3247854095281236e-11 1.311728395061938e-10 0.002049037271467475 0.004688437562435865 0.000352727627963259 2420 2464 266.8324855741426 -28.371241082614606 17 1.0914055978572639e-05 5.04540343582205e-06 4.6347728360827655e-06 2.14258556464587e-06 -152.90310473536556 3.1512533021012027e-06 266.8324839924631 -28.37123998863452 2420.5010135849625 2464.393830593802 273.92573853178413 23283.687775916387 0.0 2 2 89 "" ""
1592 3 173 1.2143464464588246e-10 3.4722222222227777e-10 0.0030571254835259722 0.002830336568877101 0.000352727627963259 2441 2469 266.8324192778444 -28.37122719345002 45 1.7113812088139e-05 9.034692164384053e-06 7.267566846244539e-06 3.836680507051362e-06 139.58692531880502 5.280467029788101e-06 266.832417837193 -28.371228844295985 2441.4563369415955 2468.405693172502 290.442035121046 24687.572985507013 0.0 0 0 "" "" ""
1593 3 174 1.2355074837095235e-09 3.7345679012351655e-09 0.07357900698177344 0.013667343184351921 0.000352727627963259 2411 2491 266.8325139872349 -28.371166082722926 484 5.693356845236318e-05 2.7630865421846796e-05 2.4177460427391132e-05 1.1733748181799448e-05 48.10674367776709 1.6843165745501313e-05 266.83252329291724 -28.37118260450006 2408.0523110422373 2485.0521725417334 283.2491073990895 24076.17412975037 0.0 2 2 91 "bad contour" ""
1594 3 175 2.8693053673829212e-11 8.487654320989012e-11 0.0013020175377787605 0.004503841977566481 0.000352727627963259 2426 2469 266.8324666323933 -28.371227193650206 11 9.179698813408178e-06 3.979842183518014e-06 3.898259161152813e-06 1.6900833640838602e-06 -150.5300789171314 2.566784556045145e-06 266.83246718188724 -28.37122894432225 2425.8259397049537 2468.3697588665395 280.3571163009076 23830.35488683893 0.0 2 2 89 "" ""
1595 3 176 7.702810541695838e-10 1.766975308642258e-09 0.01993740855769484 0.0037681981921195984 0.000352727627963259 2349 2482 266.83270971918387 -28.37119108330915 229 5.2169242516507454e-05 1.879975534679554e-05 2.2154237486891187e-05 7.98352102805735e-06 111.48481357369236 1.3299203767037041e-05 266.83271873970835 -28.371184840801483 2346.142668468676 2484.247310054219 253.20982399566395 21522.83503968098 0.0 0 0 94 "" ""
1597 3 177 6.143738173170235e-10 1.8441358024694308e-09 0.01641339600543128 0.003906190162524581 0.000352727627963259 2163 2488 266.8332969153468 -28.37117441672363 239 3.830606913692712e-05 2.0421264168469424e-05 1.6267089800666135e-05 8.672112423860834e-06 126.18001228157829 1.1877290581627472e-05 266.8332959753371 -28.371173214091936 2163.297756112879 2488.4329480857004 253.7076069571035 21565.146591272667 0.0 1 2 93 resolved? ""
1603 3 178 1.3032227748431413e-10 3.8580246913586416e-10 0.004165178927130336 0.0033256895840168 0.000352727627963259 2353 2494 266.83269709141064 -28.371157749946416 50 1.6847939161767323e-05 9.848937643138921e-06 7.154661010007621e-06 4.182458724997594e-06 143.19827647753948 5.470290153703592e-06 266.8327005326553 -28.371154172116167 2351.909956020017 2495.2880218155165 265.61598743707253 22577.358932650604 0.0 0 0 "" "" ""
1611 3 179 1.8612530764927306e-10 5.478395061729271e-10 0.00627551851008783 0.0039865500293672085 0.000352727627963259 2371 2500 266.83264026604917 -28.371141083133114 71 2.323056443549413e-05 1.0201479917954452e-05 9.865112404030351e-06 4.332169644759574e-06 -172.84912519434224 6.537380247383613e-06 266.83264512418225 -28.371139894958937 2369.4611406175486 2500.427747549465 277.46174666130884 23584.248467253645 0.0 0 0 101 "" ""
1616 3 180 2.41741805578989e-10 7.021604938272728e-10 0.007607606132232352 0.0035937740467488766 0.000352727627963259 2357 2512 266.8326844636984 -28.371107749915858 91 2.8990132058282124e-05 1.0617422026320317e-05 1.2310975575163795e-05 4.508803994906019e-06 114.92174759977411 7.4503540757798186e-06 266.8326844717289 -28.371108272503786 2356.9974557269134 2511.8118683475814 282.8319464623543 24040.715450471605 0.0 0 0 103 "" ""
