# %ECSV 1.0
# ---
# datatype:
# - {name: _idx, datatype: int64}
# - {name: c_ID, datatype: int64}
# - {name: _name, datatype: int64}
# - {name: area_ellipse, unit: deg2, datatype: float64}
# - {name: area_exact, unit: deg2, datatype: float64}
# - {name: flux, unit: Jy, datatype: float64}
# - {name: peak, unit: Jy / beam, datatype: float64}
# - {name: ring_std, unit: Jy / beam, datatype: float64}
# - {name: x_peak_px, datatype: int64}
# - {name: y_peak_px, datatype: int64}
# - {name: x_peak, datatype: float64}
# - {name: y_peak, datatype: float64}
# - {name: npix, datatype: int64}
# - {name: major_fwhm, unit: deg, datatype: float64}
# - {name: minor_fwhm, unit: deg, datatype: float64}
# - {name: major_sigma, unit: deg, datatype: float64}
# - {name: minor_sigma, unit: deg, datatype: float64}
# - {name: position_angle, unit: deg, datatype: float64}
# - {name: radius, datatype: float64}
# - {name: x_cen, datatype: float64}
# - {name: y_cen, datatype: float64}
# - {name: x_cen_px, datatype: float64}
# - {name: y_cen_px, datatype: float64}
# - {name: radial_d_px, datatype: float64}
# - {name: radial_d_AU, unit: AU, datatype: float64}
# - {name: rejected, datatype: float64}
# - {name: 100.0GHz_snr, datatype: float64}
# - {name: core_score, datatype: int64}
# - {name: detection_score, datatype: int64}
# - {name: G2018, datatype: string}
# - {name: notes, datatype: string}
# - {name: Schmiedeke16, datatype: string}
# schema: astropy-2.0
_idx c_ID _name area_ellipse area_exact flux peak ring_std x_peak_px y_peak_px x_peak y_peak npix major_fwhm minor_fwhm major_sigma minor_sigma position_angle radius x_cen y_cen x_cen_px y_cen_px radial_d_px radial_d_AU rejected 100.0GHz_snr core_score detection_score G2018 notes Schmiedeke16
14556 3 207 4.201491424307416e-10 1.3250000000000003e-09 0.0005012030590984043 0.00030992511892691255 3.1543457265984666e-05 3396 3295 266.8311811095319 -28.37072054945144 53 2.8601844218915606e-05 1.870367540684523e-05 1.2146084911783436e-05 7.942719634272269e-06 160.53733270356543 9.822064299746793e-06 266.83118808725214 -28.370721498484563 3394.7720697424675 3294.810212089413 392.2068327007646 60007.645411878315 0.0 4.461426109 1 1 "" "" ""
14570 3 208 1.6954902023618434e-09 6.275000000000001e-09 0.0036524873325997453 0.0011487066512927413 3.1543457265984666e-05 3378 3300 266.8312833952787 -28.37069555078754 251 6.206806247760683e-05 3.478120372931506e-05 2.6357879281935136e-05 1.4770217283783115e-05 -158.89566058714468 1.9730980820372494e-05 266.8312762015674 -28.37069289850904 3379.265945089505 3300.5304374053485 382.93409593874816 58588.91668683416 0.0 18.66684663 2 2 111 "" ""
14597 3 209 7.248947070174079e-10 2.7000000000000006e-09 0.0011589679809552917 0.0005103222792968154 3.1543457265984666e-05 3334 3301 266.83153342611405 -28.37069055373215 108 4.308896267324261e-05 2.1420342075124484e-05 1.8298197675090835e-05 9.096381747014964e-06 162.6623585704498 1.2901449195147339e-05 266.8315247942773 -28.370694476790195 3335.5190066664363 3300.215369581454 348.60367437487656 53336.362185269 0.0 17.07078404 2 2 "" "" ""
14948 3 210 3.341521467776357e-10 1.025e-09 0.000270277891977388 0.00020446152484510094 3.1543457265984666e-05 3274 3324 266.8318743783856 -28.370575557012298 41 2.2471676175757915e-05 1.893329928967506e-05 9.54284223254205e-06 8.040231919049348e-06 -168.73900586438626 8.759375817747331e-06 266.8318682227604 -28.370571252213228 3275.083266187089 3324.8609494737425 324.3169326044797 49620.49069351256 0.0 4.615661784 1 1 "" "" ""
15445 3 211 2.3802826408925557e-09 8.175000000000002e-09 0.025128420925991362 0.004434423986822367 3.1543457265984666e-05 3124 3377 266.83272675576796 -28.370310561501242 327 6.43063489241983e-05 4.7129430197544324e-05 2.7308392019124807e-05 2.0014026250963438e-05 80.62068707335035 2.3378427550679372e-05 266.83274223504765 -28.37031169000572 3121.2759715906263 3376.77430560538 308.7320824492359 47236.00861862887 0.0 18.31815591 1 2 252 HII_new? ""
15467 3 212 8.696287022245817e-10 2.5500000000000005e-09 0.004660884993886019 0.0013939993223175406 3.1543457265984666e-05 3101 3375 266.8328574531781 -28.370320561720764 102 3.757321615105263e-05 2.9469516242719002e-05 1.5955875792011448e-05 1.2514551294441561e-05 171.1082242491951 1.413083953793495e-05 266.83285523841244 -28.370320972338785 3101.3897520658647 3374.917875856731 304.3402652296387 46564.06058381157 0.0 5.865639389 0 1 "" "" ""
15490 3 213 9.332949751611517e-10 2.9000000000000003e-09 0.0010042628076924983 0.00039499590639024973 3.1543457265984666e-05 3260 3375 266.8319539361067 -28.37032055765555 116 4.1593531434760306e-05 2.8570026614997677e-05 1.7663146499253467e-05 1.2132573219463224e-05 -178.83525204022095 1.4638969164128265e-05 266.8319438270974 -28.37031636059438 3261.7789805108423 3375.839396396713 358.23796594785085 54810.40879602458 0.0 16.77177949 1 2 "" HII? ""
15547 3 214 8.188614319553856e-11 2.5000000000000007e-10 0.00027918260289451415 0.0007174654747359455 3.1543457265984666e-05 3088 3377 266.83293132565166 -28.370310561789672 10 1.1460686059397164e-05 9.097400467086822e-06 4.866905258251501e-06 3.863310271323623e-06 -179.63944930372173 4.336169400953101e-06 266.8329302435921 -28.37031055431028 3088.190419743702 3377.001495736095 305.4309121433723 46730.92956131915 0.0 3.680099059 0 0 "" "" ""
15548 3 215 1.1548380548874166e-10 3.5000000000000003e-10 8.096399225349076e-05 0.00016281669377349317 3.1543457265984666e-05 3277 3377 266.8318573337623 -28.370310556868368 14 1.5593402905182404e-05 9.429696143639779e-06 6.6219085140229735e-06 4.004423252442564e-06 150.69871752805886 5.149458653984997e-06 266.8318572612132 -28.370308793109004 3277.012770526978 3377.352751751374 367.7914342141256 56272.08944182458 0.0 2.984498878 0 1 "" "" ""
15584 3 216 1.6649561416132966e-09 4.650000000000001e-09 0.002364271375110128 0.0004961931263096631 3.1543457265984666e-05 3049 3392 266.8331529429333 -28.37023556175748 186 7.749945303129836e-05 2.7354052289569135e-05 3.291098748493955e-05 1.1616196467874733e-05 64.22019633936408 1.9552506145679238e-05 266.8331529344354 -28.370234902831577 3049.001495302271 3392.131785182185 320.9568368211902 49106.39603787514 0.0 5.225813808 0 2 "" filament ""
15585 3 217 2.81766220520302e-10 8.000000000000001e-10 0.00028797619925513546 0.00024315359769389033 3.1543457265984666e-05 3158 3384 266.83253355103903 -28.370275560948414 32 2.336695840394372e-05 1.5353388999887535e-05 9.923033589446369e-06 6.519983992953375e-06 78.46008097353071 8.043507951430706e-06 266.83253853592373 -28.370281658499945 3157.1227598847413 3382.7804932306544 322.22724779739536 49300.76891776751 0.0 2.70679553 0 0 "" "" ""
15796 3 218 2.8345425905495007e-10 8.500000000000002e-10 0.0002698794492044971 0.0002162209857488051 3.1543457265984666e-05 3085 3401 266.8329483732255 -28.370190561799873 34 2.418813293488796e-05 1.4921007632050743e-05 1.0271754304932484e-05 6.336368532082304e-06 179.70197088381616 8.067565974137127e-06 266.832940836821 -28.37019051780701 3086.326250303925 3401.0087977205226 329.3205587649736 50386.045495674756 0.0 2.693150203 0 0 "" "" ""
15843 3 219 9.629179750482412e-10 2.7250000000000004e-09 0.0011990208909473396 0.0003336733498144895 3.1543457265984666e-05 3065 3410 266.8330620230155 -28.370145561813988 109 4.8328454931735934e-05 2.5369031947238204e-05 2.0523205173880178e-05 1.0773235942496311e-05 -148.77354950113127 1.4869476508420603e-05 266.83306568602194 -28.37015339198477 3064.355387415222 3408.433965623969 336.5208066777466 51487.683426821204 0.0 8.031807524 0 0 "" "" ""
15926 3 220 1.4455864264212337e-10 4.250000000000001e-10 0.0001444862236388735 0.00022778553829994053 3.1543457265984666e-05 3079 3410 266.83298246818447 -28.370145561813988 17 2.0354148190609298e-05 9.042919024990626e-06 8.643610892288707e-06 3.840174133081908e-06 175.88287862115436 5.76133413064996e-06 266.8329896998396 -28.37014647340485 3077.7273786616183 3409.8176822101145 337.8662298604989 51693.53317386922 0.0 2.773396112 0 0 "" "" ""
15947 3 221 3.522215459936522e-10 1.5000000000000002e-09 0.0010725868474945395 0.0010338000720366836 3.1543457265984666e-05 3283 3415 266.8318232409289 -28.370120556574225 60 2.3696302527640588e-05 1.8925738957413464e-05 1.006289316147262e-05 8.03702134154575e-06 132.58321790202447 8.993091075734208e-06 266.83182358723616 -28.370120773346542 3282.93905665656 3414.956646143151 402.6345076578978 61603.0796809461 0.0 27.08160031 2 2 "" "" ""
16057 3 222 4.910539932438459e-10 1.5000000000000002e-09 0.0003813208592212252 0.000195013199117966 3.1543457265984666e-05 3105 3423 266.83283472361313 -28.370080561691413 60 3.2966173749953365e-05 1.8966107865821494e-05 1.3999445018959013e-05 8.054164438528135e-06 -149.43364340017447 1.0618560741966377e-05 266.8328332219323 -28.370078346313868 3105.2642655332384 3423.4430751005502 353.01380482581266 54011.11214432214 0.0 5.908952858 0 0 "" "" ""
12541 4 223 3.4784171275818394e-10 1.2250000000000002e-09 0.0004362664936087469 0.00037300234544090927 3.1543457265984666e-05 3536 3085 266.83038553081445 -28.371770536453116 49 2.292063959237233e-05 1.9322905990197973e-05 9.733499441173258e-06 8.205682651195544e-06 118.11115749772799 8.93700215395839e-06 266.8303833983429 -28.371769437676196 3536.375269814781 3085.2197471718882 464.56340033502346 71078.2002662333 0.0 14.64859499 2 2 251 "" ""
14463 4 224 5.704406249814879e-10 2.4500000000000004e-09 0.001576701332542234 0.0009909045184031129 3.1543457265984666e-05 3450 3290 266.8308742530143 -28.37074554498504 98 3.075364612679246e-05 2.36173598398174e-05 1.3059871046914018e-05 1.0029369288601838e-05 111.33186828713531 1.1444748559536806e-05 266.83086910008706 -28.370747126451718 3450.9067975322832 3289.6836904905213 436.9857552847045 66858.82057011928 0.0 27.05296475 2 2 "" resolved? ""
15085 4 225 5.268630473625684e-10 2.1e-09 0.001123321431250421 0.0006909737712703645 3.1543457265984666e-05 3397 3339 266.8311754308427 -28.37050054937495 84 2.8623649258251183e-05 2.343636484645554e-05 1.2155344659415358e-05 9.952507791799232e-06 58.6336960438069 1.099891642094059e-05 266.8311763991413 -28.3705006200888 3396.8295998757953 3338.98585983899 420.47082932045856 64332.03689595792 0.0 37.72784659 2 2 "" "" ""
15377 4 226 2.11979561452259e-10 6.500000000000001e-10 0.0001547439572458436 0.0001746944762999192 3.1543457265984666e-05 3430 3362 266.83098791031847 -28.370385546719348 26 1.8388841746976734e-05 1.4677670245013363e-05 7.809022088876881e-06 6.23303265826432e-06 138.0121250863789 6.976667521752563e-06 266.8309902972764 -28.370383837447992 3429.5799516327397 3362.3418613542053 460.61026721545954 70473.37089758647 0.0 3.993665019 1 1 "" "" ""
15479 4 227 5.990870451569741e-10 2.0750000000000004e-09 0.0008711069678900053 0.0005063929711468518 3.1543457265984666e-05 3418 3375 266.83105610153245 -28.370320547714684 83 3.694792059681144e-05 2.0645121310919477e-05 1.5690337219091336e-05 8.767175799477339e-06 151.45403746689456 1.1728595173884046e-05 266.8310514593525 -28.370321109217116 3418.8169241901783 3374.8876861755334 460.4594763293553 70450.29989217958 0.0 11.09372743 2 2 "" "" ""
16083 4 228 4.413202908023793e-10 1.7250000000000004e-09 0.000903681099874555 0.0006732098408974707 3.1543457265984666e-05 3349 3426 266.8314481976297 -28.37006555277942 69 2.729970910490843e-05 2.0583223446991232e-05 1.1593119042160026e-05 8.74089019686458e-06 92.58126096771977 1.0066487996650106e-05 266.8314497995274 -28.370063574823988 3348.7181041796116 3426.3955947609284 449.6322350173647 68793.73197070808 0.0 20.53202514 2 2 "" "" ""
16248 4 229 1.0268756303284532e-09 4.050000000000001e-09 0.0025247675826261832 0.0009682033560238779 3.1543457265984666e-05 3412 3441 266.83109020252556 -28.369990548199535 162 5.554378970272801e-05 2.3539641900715567e-05 2.3587275732570043e-05 9.996365518625516e-06 122.93509506858146 1.5355358342004772e-05 266.8310993968125 -28.369980585524157 3410.3820256456306 3442.9925609425964 502.13332448144337 76826.3986627542 0.0 37.07880241 2 2 "" resolved? ""
16311 4 230 4.217894423138924e-10 1.3250000000000003e-09 0.00034174098119742717 0.00020473678887356073 3.1543457265984666e-05 3238 3445 266.83207895415916 -28.369970558573012 53 3.176653941743577e-05 1.6906095230689268e-05 1.3490007223468434e-05 7.1793576185848504e-06 58.90796780239676 9.84121873217808e-06 266.8320753431284 -28.369966894027506 3238.6354733126605 3445.7329041181897 409.1988081443424 62607.41765555878 0.0 4.410397078 0 0 "" "" ""
16480 4 231 6.698624903754194e-10 2.7000000000000006e-09 0.001569202442688312 0.000797123066149652 3.1543457265984666e-05 3305 3460 266.8316982290316 -28.36989555542324 108 3.525767588941759e-05 2.4190758784391165e-05 1.4972556380185816e-05 1.0272869400546158e-05 169.5306029538682 1.2402060969289056e-05 266.83169028640583 -28.369893964842987 3306.3977441858024 3460.3181006583027 453.57827304475745 69397.47578858511 0.0 17.69379381 2 2 112 "" ""
16638 4 232 2.6345877110114303e-10 8.250000000000001e-10 0.0010694389534730675 0.0010209308238700032 3.1543457265984666e-05 2788 3477 266.83463606707716 -28.369810552316604 33 2.2224460979707537e-05 1.5093812039628706e-05 9.43785960485802e-06 6.409751807353215e-06 82.0306494875477 7.77781059552009e-06 266.83463629073975 -28.369811432281995 2787.960642252016 3476.8240063932126 494.530922088942 75663.23109724176 0.0 5.58125052 1 2 "" "" ""
16676 4 233 9.183075812816184e-10 2.8250000000000005e-09 0.0009403979959204335 0.00034193904139101505 3.1543457265984666e-05 3148 3488 266.8325903781046 -28.369755561139026 113 5.452272498337397e-05 2.1445102625026267e-05 2.3153669469743866e-05 9.106896584424316e-06 133.75975795756597 1.4520952909878193e-05 266.8325873796861 -28.369766015120042 3148.5276538583043 3485.909201900553 420.92435095039247 64401.42570573876 0.0 5.719096155 1 2 "" "" ""
16826 4 234 7.188954049625965e-10 2.6500000000000006e-09 0.001163814482102725 0.0005171662196516991 3.1543457265984666e-05 3166 3497 266.8324880939244 -28.369710560778465 106 3.8026956179857844e-05 2.4070862709370608e-05 1.614856144107524e-05 1.0221954225404194e-05 119.09867970182414 1.2847951426464776e-05 266.8324925976936 -28.369711736903515 3165.207425759166 3496.764778486203 434.87094782140053 66535.25502807727 0.0 10.67252273 1 2 "" "" ""
16934 4 235 2.0826038382092408e-10 6.250000000000001e-10 0.00032210795203537444 0.00034881013561971486 3.1543457265984666e-05 3213 3504 266.8322210183509 -28.36967555947709 25 3.432071753570062e-05 7.726233299759611e-06 1.4574666802298918e-05 3.2810291877985375e-06 113.1275768603598 6.9151939365994015e-06 266.83222114540797 -28.36967158028565 3212.97764577605 3504.7958384389035 455.17791508221364 69642.22102078225 0.0 5.835512024 0 1 "" filament ""
17045 4 236 1.0439348065114525e-09 2.6000000000000005e-09 0.0014628805131433064 0.0004862780624534935 3.1543457265984666e-05 3203 3522 266.8322778436099 -28.36958555979752 104 6.820637965175879e-05 1.948793813279774e-05 2.8964582578479943e-05 8.275765349424657e-06 110.71604542279036 1.5482379948300373e-05 266.83226963972254 -28.369587715819247 3204.4437189279133 3521.568786692176 468.671988336546 71706.81422973784 0.0 4.929430009 0 2 "" filament ""
17065 4 237 7.916954255826541e-10 2.9000000000000003e-09 0.0013143067211772463 0.0006377955432981253 3.1543457265984666e-05 3156 3518 266.8325449190431 -28.36960556098811 116 3.3487979651508704e-05 3.0101400416846136e-05 1.4221035582813961e-05 1.2782887796613144e-05 -169.9756913841217 1.3482800236106515e-05 266.83254912830205 -28.36960009845896 3155.2592582564016 3519.0925087474166 454.77886435438586 69581.16625955628 0.0 15.13424667 2 2 "" "" ""
17150 4 238 9.36096691070861e-10 2.9500000000000004e-09 0.0008888818255194552 0.00036553508834913373 3.1543457265984666e-05 3257 3536 266.83197099157474 -28.36951555778698 118 4.717167245881735e-05 2.5267190120616025e-05 2.003196488765976e-05 1.0729987700730627e-05 87.70034140098323 1.4660925511919668e-05 266.8319675436117 -28.369526840416633 3257.6067538360417 3533.743468768729 497.6513820136857 76140.66146554166 0.0 10.09411906 2 2 "" "" ""
17154 4 239 4.3338454879500155e-10 1.2000000000000002e-09 0.00030751195659102574 0.00018481543520465493 3.1543457265984666e-05 3229 3528 266.83213009995575 -28.369555558915252 48 3.170707090591945e-05 1.7403428453533702e-05 1.3464753271837687e-05 7.39055559266949e-06 74.37761890605258 9.975570539928773e-06 266.8321295597871 -28.369544425361692 3229.0950754859678 3530.2267100054855 484.40745298188097 74114.34032212013 0.0 4.185149481 0 0 "" "" ""
17234 4 240 4.87489621686562e-10 1.1750000000000002e-09 0.0005788285930148156 0.00036258428008295596 3.1543457265984666e-05 3208 3543 266.832249432085 -28.369480559640145 47 3.605502100992233e-05 1.7215400623709768e-05 1.5311157676784792e-05 7.310707525204333e-06 57.84943068545836 1.0579952535208307e-05 266.8322575522853 -28.369492644360324 3206.570988911795 3540.583065076459 487.52378396663676 74591.13896327019 0.0 6.146090454 1 1 "" "" ""
17250 4 241 3.6081569748671363e-10 9.750000000000003e-10 0.0002643006166530486 0.00019101430370938033 3.1543457265984666e-05 3180 3543 266.83240854074984 -28.369480560445105 39 3.792395152538315e-05 1.211404975598145e-05 1.610481939178699e-05 5.144363273764401e-06 149.36019778589616 9.102144879626874e-06 266.8323994489365 -28.369485926162188 3181.599975041857 3541.926848378207 482.5384931338123 73828.38946520441 0.0 2.440558623 0 0 "" "" ""
17251 4 242 8.848468068812936e-10 2.9000000000000003e-09 0.0010226972375904661 0.0003482587926555425 3.1543457265984666e-05 3240 3544 266.8320675936559 -28.369475558493978 116 4.765948064849154e-05 2.363939159321428e-05 2.023911795258442e-05 1.0038725312831108e-05 142.47997209549942 1.425394491710922e-05 266.8320688746207 -28.369474568355237 3239.774576909499 3544.198029532216 501.11803774287444 76671.05979216614 0.0 5.876299536 1 1 "" "" ""
17276 4 243 7.468921041944853e-10 2.6250000000000003e-09 0.0014781091619865767 0.0006716142524965107 3.1543457265984666e-05 3220 3548 266.83218124285537 -28.369455559238585 105 3.531450950278238e-05 2.6929122514017265e-05 1.4996691393595743e-05 1.1435745406890885e-05 107.93910999960872 1.3095737654781901e-05 266.8321841972129 -28.36945790694202 3219.4800877202465 3547.5304629345956 497.8750821770077 76174.88759026589 0.0 9.340120095 2 2 "" "" ""
17340 4 244 1.636917706552971e-10 5.000000000000001e-10 0.00014186431515843433 0.00019728193001355976 3.1543457265984666e-05 3185 3550 266.8323801287001 -28.369445560314862 20 1.8299429559988852e-05 1.1389556334117077e-05 7.771052229066762e-06 4.8366992450870635e-06 168.1487114461375 6.130761979547024e-06 266.8323831654082 -28.369442317989645 3184.465602277941 3550.6484678853826 491.68370677170515 75227.6071525296 0.0 6.842543641 0 0 "" "" ""
17351 4 245 2.9643726826795276e-10 8.500000000000002e-10 0.00023145887383333713 0.00018347162404097617 3.1543457265984666e-05 3170 3553 266.8324653655354 -28.36943056068776 34 2.4510286107857103e-05 1.5399333840291263e-05 1.040856016134981e-05 6.539494970236194e-06 64.49813969339124 8.250256167086445e-06 266.83246262605724 -28.369428968206513 3170.48209606549 3553.3184940174124 491.29035806602394 75167.42480081883 0.0 2.365353394 0 0 "" "" ""
17378 4 246 4.0748814356004225e-10 1.7500000000000004e-09 0.001232789457678127 0.0010185325518250465 3.1543457265984666e-05 3072 3557 266.8330222456 -28.36941056181928 70 2.463452699560276e-05 2.1061449708886995e-05 1.0461320408574571e-05 8.943974191713739e-06 137.40970679084725 9.672940594542034e-06 266.83302380189855 -28.369411103544696 3071.726121839091 3556.891654918574 484.89173226496723 74188.43505254523 0.0 34.96792031 2 2 "" "" ""
17389 4 247 5.235579495940397e-10 1.5500000000000002e-09 0.00046956194959581996 0.0002242926275357604 3.1543457265984666e-05 3189 3560 266.8323573992116 -28.369395560206442 62 2.9458681435851345e-05 2.2629187795896983e-05 1.2509950175604255e-05 9.609731258933447e-06 60.64915191346188 1.0964363148409678e-05 266.83236280661487 -28.369400790830557 3188.0483967537075 3558.9538804000713 500.59096278877513 76590.41732439486 0.0 4.453685784 0 0 "" "" ""
17396 4 248 3.551845903863146e-10 9.750000000000003e-10 0.00026916459654760625 0.00018732110038399696 3.1543457265984666e-05 3180 3556 266.83240854112586 -28.369415560445052 39 3.9995235765763824e-05 1.1307415914870912e-05 1.698441282176115e-05 4.801817420711781e-06 156.76714229646456 9.0308387964847e-06 266.83242545821616 -28.369406998334956 3177.0229310165078 3557.712436958438 496.9370055202196 76031.36186181955 0.0 4.487267036 0 0 "" "" ""
14032 5 249 7.424070378704548e-10 2.8750000000000005e-09 0.0014079252757914944 0.0006632527220062912 3.1543457265984666e-05 3628 3251 266.82986275863493 -28.370940525396822 115 3.8398881249055514e-05 2.461733418131331e-05 1.6306503475746845e-05 1.0454019292582404e-05 143.0949266442354 1.3056358678054902e-05 266.829861880441 -28.370941832423608 3628.154535904927 3250.7385905925507 584.1706527844719 89378.10990437241 0.0 36.96123341 2 2 "" "" ""
14119 5 250 3.032442147140632e-10 9.000000000000002e-10 0.0002155968238121074 0.0001722461311146617 3.1543457265984666e-05 3583 3256 266.83011847319233 -28.370915531054067 36 2.7679930014463387e-05 1.3949063420352645e-05 1.1754583995865209e-05 5.92362182825283e-06 158.55332738343185 8.344441883070343e-06 266.8301156837373 -28.370916814922584 3583.4908764708516 3255.7432144713566 543.4928569697922 83154.40713907035 0.0 5.351213732 0 0 "" "" ""
14166 5 251 4.1865122723970654e-09 1.5875e-08 0.009687608860958723 0.0018563270568847656 3.1543457265984666e-05 3564 3278 266.8302264441453 -28.370805533299418 635 7.972835960722482e-05 6.685856520915932e-05 3.385751695780938e-05 2.8392218484058555e-05 49.47712927320079 3.100467736961379e-05 266.83022075548007 -28.370825700365337 3565.000987141186 3273.96656358239 532.7668027640833 81513.32084545442 0.0 39.51149915 2 2 108 "bad contour" ""
14197 5 252 3.7042611291862317e-10 1.1500000000000002e-09 0.0003224020037964551 0.0002358308993279934 3.1543457265984666e-05 3620 3264 266.8299082207869 -28.37087552643744 46 2.6251854618139592e-05 1.796631940388966e-05 1.1148136212588833e-05 7.629593370330568e-06 105.61814981427533 9.222567220633845e-06 266.82990584795357 -28.370873965646563 3620.4175746355036 3264.3121473867423 581.159012836924 88917.3289920786 0.0 8.564761202 1 1 "" "" ""
14760 5 253 3.206579610117887e-10 1.05e-09 0.0003260591806089498 0.00028191416640765965 3.1543457265984666e-05 3544 3314 266.8303400991615 -28.370625535571047 42 2.2621822861140048e-05 1.8048118828926422e-05 9.606603659110065e-06 7.664330387797942e-06 113.45321498765419 8.58068670608875e-06 266.8303369450282 -28.370632481307876 3544.555028580914 3312.6108402798563 530.2846702454135 81133.5545693703 0.0 11.25480344 2 2 "" "" ""
14776 5 254 1.0497056531771149e-10 3.2500000000000007e-10 7.86038599329406e-05 0.00017030445451382548 3.1543457265984666e-05 3580 3312 266.8301355283983 -28.370635531414283 13 1.5370406822816452e-05 8.695602644727858e-06 6.527210796956861e-06 3.6926824464047618e-06 142.36585557482874 4.9094721441216305e-06 266.8301363758907 -28.370637425143332 3579.8508505415343 3311.621257759786 561.5432606363839 85916.11890232943 0.0 8.455653342 1 1 "" "" ""
15767 5 255 3.1970979902468764e-10 1.0750000000000001e-09 0.0003425187437052291 0.0003096469445154071 3.1543457265984666e-05 3519 3399 266.8304821721775 -28.370200538277977 43 2.2355920544334128e-05 1.820878225200451e-05 9.493685341904886e-06 7.7325578616625e-06 168.61915695234063 8.567991084653196e-06 266.8304786557676 -28.370199089639463 3519.618820984037 3399.289714654551 554.5098432109181 84840.00603646957 0.0 10.7275126 2 2 "" "" ""
15995 5 256 1.738568838371876e-10 5.25e-10 0.00011912574907194535 0.00015675272152293473 3.1543457265984666e-05 3562 3417 266.8302378274316 -28.370110533530813 21 1.823194958410677e-05 1.2141610378049268e-05 7.742396121766981e-06 5.15606719234025e-06 61.109925886336136 6.318252498400576e-06 266.8302383531091 -28.370108050877068 3561.907503094517 3417.496532882724 599.4807885347847 91720.56067677734 0.0 4.115737584 0 1 "" "" ""
16183 5 257 1.1390197334998242e-10 3.5000000000000003e-10 7.998019839668821e-05 0.00015482993330806494 3.1543457265984666e-05 3541 3432 266.8303571615228 -28.3700355359036 14 1.7483974769758334e-05 8.294851006697264e-06 7.424760463820726e-06 3.5224988950645037e-06 106.26980754499884 5.114069859703435e-06 266.83035752847974 -28.37003460353161 3540.9354272383234 3432.186475824931 591.2991901621147 90468.77612421768 0.0 5.719447644 0 1 "" "" ""
17317 5 258 1.1039834842111596e-10 3.5000000000000003e-10 8.287278231301433e-05 0.00016754715761635453 3.1543457265984666e-05 3298 3548 266.83173801167914 -28.36945555580153 14 1.3700537985999299e-05 1.0259884400671242e-05 5.818082793591658e-06 4.356971744962532e-06 134.33766386534882 5.03480112234153e-06 266.83173515882095 -28.369458109816016 3298.502041678317 3547.4891917473533 526.6812568840826 80582.23232429018 0.0 7.203176433 1 1 "" "" ""
17380 5 259 1.469344694862699e-10 4.500000000000001e-10 0.00010369631156320907 0.00015932567475829273 3.1543457265984666e-05 3259 3555 266.8319596276178 -28.369420557699218 18 1.85033587915977e-05 1.0110919007038258e-05 7.85765300012745e-06 4.293711966812042e-06 138.66157978763303 5.808485062191671e-06 266.8319597197493 -28.369419949127096 3258.9837877275672 3555.121714569048 518.0439440444069 79260.72345835652 0.0 5.718694726 0 1 "" "" ""
17821 5 260 2.2803494359721957e-10 7.250000000000001e-10 0.0002330180895382471 0.00026616224204190075 3.1543457265984666e-05 3219 3608 266.8321869276682 -28.369155559273054 29 1.768987373847998e-05 1.641323477623142e-05 7.512197705216784e-06 6.9700590543493955e-06 124.0612614494267 7.236052904264105e-06 266.8321842291247 -28.36915239969549 3219.474896496151 3608.631912218111 556.5273167665868 85148.67948965085 0.0 4.649015014 1 2 "" "" ""
17855 5 261 1.5870846595177216e-10 4.750000000000001e-10 0.00012998172883608747 0.00018425154848955572 3.1543457265984666e-05 3224 3613 266.83215851569713 -28.36913055909689 19 1.789361835998851e-05 1.1293262835737787e-05 7.598720079586097e-06 4.795807161387298e-06 114.70299536232777 6.036720647425758e-06 266.8321618025398 -28.369129733612464 3223.421579517807 3613.1651010196774 561.9503192501144 85978.39887079163 0.0 3.312170169 0 0 "" "" ""
18032 5 262 4.7109287972875e-10 1.8250000000000002e-09 0.0011937166602596014 0.0008151885704137385 3.1543457265984666e-05 3081 3641 266.8329711037653 -28.368990561809305 73 2.570305777444688e-05 2.3336690161604924e-05 1.0915083650950094e-05 9.910179850408998e-06 80.33318772648258 1.0400502010151929e-05 266.83296754919286 -28.368991808654005 3081.625537714065 3640.7506307856047 568.832076271467 87031.30769598461 0.0 17.22494219 2 2 "" "" ""
18071 5 263 3.728832701255534e-10 1.5750000000000002e-09 0.0012751096390027057 0.0011686206562444568 3.1543457265984666e-05 3093 3643 266.8329029146637 -28.36898056176687 63 2.5372785403558037e-05 1.871208858031533e-05 1.0774829888635743e-05 7.94629238009115e-06 153.18750783103542 9.253104810864544e-06 266.8329040882776 -28.36898277785782 3092.7934655961053 3642.5567820152287 570.9355565342463 87353.14017636685 0.0 15.03606939 2 2 "" "" ""
18276 5 264 1.9222857650253354e-10 6.000000000000001e-10 0.00014797227662710548 0.00017898912483360618 3.1543457265984666e-05 3024 3661 266.83329500179445 -28.36889056154726 24 2.2899670618063416e-05 1.0688240726645235e-05 9.724594737668138e-06 4.538877927933028e-06 135.33502465219453 6.6436999038860555e-06 266.8332922171599 -28.368893039530683 3024.4900448184794 3660.5044044187225 590.419029047663 90334.11147381619 0.0 2.501764347 0 0 "" "" ""
