# %ECSV 1.0
# ---
# datatype:
# - {name: _idx, datatype: int64}
# - {name: c_ID, datatype: int64}
# - {name: _name, datatype: int64}
# - {name: area_ellipse, unit: deg2, datatype: float64}
# - {name: area_exact, unit: deg2, datatype: float64}
# - {name: flux, unit: Jy, datatype: float64}
# - {name: peak, unit: Jy / beam, datatype: float64}
# - {name: ring_std, unit: Jy / beam, datatype: float64}
# - {name: x_peak_px, datatype: int64}
# - {name: y_peak_px, datatype: int64}
# - {name: x_peak, datatype: float64}
# - {name: y_peak, datatype: float64}
# - {name: npix, datatype: int64}
# - {name: major_fwhm, unit: deg, datatype: float64}
# - {name: minor_fwhm, unit: deg, datatype: float64}
# - {name: major_sigma, unit: deg, datatype: float64}
# - {name: minor_sigma, unit: deg, datatype: float64}
# - {name: position_angle, unit: deg, datatype: float64}
# - {name: radius, datatype: float64}
# - {name: x_cen, datatype: float64}
# - {name: y_cen, datatype: float64}
# - {name: x_cen_px, datatype: float64}
# - {name: y_cen_px, datatype: float64}
# - {name: radial_d_px, datatype: float64}
# - {name: radial_d_AU, unit: AU, datatype: float64}
# - {name: rejected, datatype: float64}
# - {name: 225.0GHz_snr, datatype: float64}
# - {name: core_score, datatype: int64}
# - {name: detection_score, datatype: int64}
# - {name: B3_match, datatype: int64}
# - {name: notes, datatype: string}
# - {name: Schmiedeke16, datatype: string}
# schema: astropy-2.0
_idx c_ID _name area_ellipse area_exact flux peak ring_std x_peak_px y_peak_px x_peak y_peak npix major_fwhm minor_fwhm major_sigma minor_sigma position_angle radius x_cen y_cen x_cen_px y_cen_px radial_d_px radial_d_AU rejected 225.0GHz_snr core_score detection_score B3_match notes Schmiedeke16
2179 2 116 5.4269179454714594e-11 1.6203703703706294e-10 0.0006378509661212056 0.0011915861396118999 0.0002510587313264703 2374 2411 266.83366824688704 -28.384216083108335 21 8.58428579796087e-06 8.049457269848802e-06 3.6454105340555003e-06 3.418289769884734e-06 106.03871796698888 3.53002401345826e-06 266.8336688386261 -28.384215677057853 2373.8125844893652 2411.1461787793714 203.2182251008244 17273.549134227585 0.0 1.637768571 0 0 "" "" ""
2181 2 117 8.640863068070612e-11 2.1604938271608393e-10 0.00626127014243182 0.008467269130051136 0.0002510587313264703 2113 2415 266.83449231690287 -28.384204971873764 28 1.6656905462956926e-05 6.605113950739354e-06 7.0735364675129584e-06 2.8049336358747294e-06 104.70227478383579 4.454301332679864e-06 266.8344921842457 -28.384206287876797 2113.04201697926 2414.5262390577077 214.07095190983586 18196.030912044353 0.0 1.885386595 0 0 "" "" ""
2184 2 118 1.142653340114633e-09 3.6033950617289714e-09 0.13541940350182174 0.01699795387685299 0.0002510587313264703 2331 2418 266.8338040132658 -28.384196638984612 467 4.9220049657677784e-05 2.955901502976044e-05 2.0901830592762295e-05 1.2552557929908375e-05 -136.35327701896625 1.6197883792544625e-05 266.83378886988993 -28.384177512903452 2335.796236119157 2424.8853787428593 194.79704779654006 16557.749062265626 0.0 8.343645362 0 2 78 HII F10.30
2188 2 119 1.8316937535278838e-10 5.246913580247752e-10 0.004982275945316453 0.003197929821908474 0.0002510587313264703 2266 2427 266.83400924141625 -28.38417163921401 68 1.757067837897677e-05 1.3273389767578169e-05 7.461580096557162e-06 5.6366896466620305e-06 -165.9354036414622 6.485261080172735e-06 266.8340115386346 -28.384171923270735 2265.272423179997 2426.8977398778648 177.55578639876992 15092.241844077382 0.0 4.161669344 0 0 "" "" ""
2189 2 120 1.1402628723777391e-10 3.395061728395605e-10 0.009199195780079616 0.008523799479007721 0.0002510587313264703 2355 2428 266.83372823680924 -28.384168861044415 44 1.4613648455462467e-05 9.934907782618132e-06 6.2058451074848054e-06 4.218966881814342e-06 162.2240735662506 5.116859875172268e-06 266.833729536842 -28.384168411740298 2354.5882530525664 2428.1617506154116 206.5921393929009 17560.331848225043 0.0 4.444725014 0 0 "" "" ""
2194 2 121 1.9799474495237445e-10 5.401234567902098e-10 0.010475745915742614 0.00579848000779748 0.0002510587313264703 2365 2437 266.83369666334335 -28.384143860964357 70 2.2303041216648804e-05 1.1303347752522486e-05 9.471229559011026e-06 4.800089831226966e-06 105.49523085861189 6.742607262433805e-06 266.8336936305606 -28.384150206794413 2365.9605386109806 2434.715498272638 218.09782625477405 18538.315232740573 0.0 3.795742565 0 0 "" "" ""
2198 2 122 4.934636728393098e-11 1.466049382716284e-10 0.0007749063727848156 0.001574237016029656 0.0002510587313264703 2272 2438 266.8339902973049 -28.384141083650174 19 1.087029260486013e-05 5.780048262631667e-06 4.616188242408673e-06 2.4545604980849822e-06 -143.93189236590487 3.366112492407328e-06 266.833989768609 -28.38414060356548 2272.1674491222507 2438.1728303845757 189.47403488480916 16105.292965810926 0.0 2.040997255 0 0 "" "" ""
2200 2 123 1.1621789080730327e-10 3.4722222222227777e-10 0.002835412164561594 0.00267693935893476 0.0002510587313264703 2326 2449 266.8338198002406 -28.384110527902056 45 1.3890454206249646e-05 1.065305219062213e-05 5.898732786635118e-06 4.523934732550706e-06 165.62538527618548 5.165799273248451e-06 266.8338169159978 -28.384112030301324 2326.913499065381 2448.45913443441 212.84199392726882 18091.56948416315 0.0 1.986836088 0 0 "" "" ""
2210 2 124 2.668326844318707e-10 7.484567901235765e-10 0.003401876932219195 0.001588749815709889 0.0002510587313264703 2265 2465 266.83401239881863 -28.384066083659597 97 2.49713276395002e-05 1.3605512475079574e-05 1.060434647318114e-05 5.7777291745878425e-06 -139.32825932197517 7.827454375180757e-06 266.8340157491082 -28.384063398358578 2263.938892998563 2465.9667087569005 216.41606231819597 18395.36529795139 0.0 4.011089494 0 0 "" "" ""
1767 3 125 2.8155171209202186e-10 8.333333333334666e-10 0.0037520791200052546 0.0015282077947631478 0.0002510587313264703 2212 1958 266.834179740073 -28.385474416948604 108 2.5145368025587263e-05 1.4256656593442347e-05 1.0678254620198283e-05 6.054244622015256e-06 133.65606500114652 8.040445609967461e-06 266.83417474695096 -28.38548129308296 2213.5814084126064 1955.5245931688346 296.71885521751017 25221.1026939943 0.0 4.288701232 0 0 "" "" ""
1768 3 126 1.6238370826431693e-09 2.4459876543213787e-09 0.009852639162130056 0.0013800726737827063 0.0002510587313264703 2281 1966 266.8339618799057 -28.385452194743955 317 5.9764456661359686e-05 3.4595291296545306e-05 2.537962796243065e-05 1.4691267542735149e-05 -175.30224860293248 1.9309554747097374e-05 266.8339486744586 -28.385443429155533 2285.1823918539926 1969.1556082029679 283.0395256857472 24058.35968384771 0.0 6.924224034 0 0 "" "" ""
1779 3 127 1.2759661642222156e-10 3.8580246913586416e-10 0.0016907947127268444 0.0014641740126535296 0.0002510587313264703 2250 1959 266.8340597591 -28.385471639223354 50 1.3006746551825432e-05 1.2490734945819429e-05 5.52345669864318e-06 5.304326745551915e-06 58.778601773595966 5.412782934361113e-06 266.8340594897543 -28.385470647102117 2250.0853063401123 1959.3571636480392 290.6428488710574 24704.642154596444 0.0 5.080581367 0 0 "" "" ""
1784 3 128 5.560585631738922e-10 1.1496913580248751e-09 0.0046977831388708 0.0013178859371691942 0.0002510587313264703 2255 1969 266.8340439721344 -28.385443861444653 149 3.917265215530187e-05 1.8074032939382328e-05 1.6635093725298667e-05 7.675335097270578e-06 124.74429579254912 1.1299553916689385e-05 266.8340479782277 -28.38544231825165 2253.73120230003 1969.5555496329819 280.4692703528546 23839.887980338044 0.0 4.729361346 0 0 "" "" ""
1790 3 129 5.560877346886709e-10 1.6358024691360642e-09 0.008406574765985695 0.0019649199675768614 0.0002510587313264703 2181 1973 266.83427761920217 -28.38543275016124 212 3.733006942647778e-05 1.8967147910907033e-05 1.5852620885086424e-05 8.054606105010351e-06 174.25726322301858 1.1299850307036448e-05 266.83426868663605 -28.385432906442905 2183.8290957241584 1972.943743607582 284.8486576743233 24212.135902488524 0.0 5.596928179 0 1 "" "" ""
1793 3 130 6.078939984180937e-10 1.4043209876545455e-09 0.006293008082931801 0.0013810688396915793 0.0002510587313264703 2210 1976 266.8341860548015 -28.38542441694292 182 4.252924867032599e-05 1.8199424611854883e-05 1.8060509022789054e-05 7.728584037773336e-06 -178.87136725159056 1.1814489483155369e-05 266.83419107869923 -28.385419254945415 2208.40884397786 1977.8583173989641 275.3015068396483 23400.628081704366 0.0 4.447743343 0 0 "" "" ""
1803 3 131 1.9519498303159914e-10 5.478395061729271e-10 0.0024492882929546475 0.001449774601496756 0.0002510587313264703 2220 1987 266.83415448084884 -28.38539386141283 71 1.9006434880324904e-05 1.3076318841084597e-05 8.071289744807273e-06 5.553001329625056e-06 156.80314555252178 6.694765319613815e-06 266.83416063382396 -28.38539250218698 2218.0512469902205 1987.4893197251708 264.4476887349055 22478.053542821617 0.0 4.145654833 0 0 "" "" ""
1804 3 132 1.0715790205712604e-10 3.0864197530869133e-10 0.0012965500946080539 0.001387209864333272 0.0002510587313264703 2257 1986 266.834037657358 -28.385396639221568 40 1.3579528144758123e-05 1.0047477335976078e-05 5.7666946454838965e-06 4.2667707696721364e-06 165.57699858096814 4.960359276400804e-06 266.8340372949228 -28.385394044058625 2257.1147896224147 1986.9342586383548 263.16193590548625 22368.76455247427 0.0 4.803322474 0 0 "" "" ""
1826 3 133 7.126815090963074e-11 2.1604938271608393e-10 0.0008670927139558616 0.0012431946815922856 0.0002510587313264703 2266 1992 266.8340092408406 -28.385379972547373 28 1.1450486555812219e-05 7.924813713343524e-06 4.862573927878096e-06 3.3653585249820516e-06 165.11519219513602 4.045281772823743e-06 266.83400890163995 -28.385379868802655 2266.107430680852 1992.0373480506619 258.4650442978195 21969.528765581388 0.0 3.931435458 0 0 "" "" ""
1828 3 134 7.551064540573596e-11 2.237654320988012e-10 0.0008918520819914796 0.0012361535336822271 0.0002510587313264703 2250 1996 266.8340597591 -28.385368861445556 29 1.162495203983789e-05 8.270552538783418e-06 4.9366625973684986e-06 3.5121802858080897e-06 161.8507052394725 4.1639463315662226e-06 266.8340622825026 -28.385368383783486 2249.2007949902445 1996.1719583428264 253.8292998457102 21575.490487190422 0.0 5.238841245 0 0 "" "" ""
1830 3 135 2.594959617825187e-10 7.407407407408592e-10 0.0031810265423495927 0.001420374377630651 0.0002510587313264703 2215 2001 266.8341702677664 -28.385354972512108 96 2.0033600007669352e-05 1.649259969000268e-05 8.507486612381903e-06 7.003762230071351e-06 105.5761299489027 7.71909407953019e-06 266.8341708367082 -28.385352547193563 2214.8198055191992 2001.8731145094598 250.60845434051623 21301.71861896014 0.0 6.300530919 0 0 "" "" ""
1836 3 136 3.536600265367928e-11 1.0802469135804197e-10 0.0018257687983330633 0.004808629397302866 0.0002510587313264703 2163 2002 266.8343344520636 -28.3853521945035 14 7.779842163175572e-06 5.788055694997496e-06 3.303794775992457e-06 2.457960941521297e-06 -135.16542791407917 2.849666387174394e-06 266.83433602802313 -28.385353574869225 2162.500867572913 2001.5030671998034 263.4517484978954 22393.398622253866 0.0 3.003876075 0 0 "" "" ""
1841 3 137 4.682158974580074e-10 1.3966049382718282e-09 0.02878012159477232 0.00788123719394207 0.0002510587313264703 2164 2018 266.8343312945594 -28.38530775006535 181 2.759547260088567e-05 2.160358527466043e-05 1.1718718234591461e-05 9.174197969075168e-06 114.02534309803664 1.0368695242312464e-05 266.83432815721864 -28.385318535464236 2164.993659002994 2014.117258627087 250.73241850087882 21312.25557259124 0.0 4.708796724 1 2 32 "" ""
1850 3 138 3.203038083176674e-10 1.0185185185186814e-09 0.007914084007996295 0.0032825719099491835 0.0002510587313264703 2407 2021 266.8335640490561 -28.385299416104267 132 2.7018907117853578e-05 1.5094260343467978e-05 1.1473873417575086e-05 6.409942184465138e-06 142.0808059464311 8.575946900402761e-06 266.83355947533187 -28.385304092717718 2408.4485710894037 2019.316413177873 279.8586552340227 23787.985696185497 0.0 7.490340077 1 1 "" "" ""
1852 3 139 1.2647496703212147e-10 3.0092592592597406e-10 0.0011903502849408454 0.0012223757803440094 0.0002510587313264703 2245 2018 266.8340755460453 -28.38530775033355 39 2.3578560324417436e-05 6.829749942238521e-06 1.0012892651466938e-05 2.9003277582295075e-06 -147.5304174531619 5.388939644978575e-06 266.8340683514138 -28.385304522669784 2247.2786647780695 2019.1619591868111 230.8540810812353 19622.59689237219 0.0 3.234356651 0 0 "" "" ""
1859 3 140 6.086372843766039e-11 1.7746913580249752e-10 0.0007065383489892216 0.0012305836426094174 0.0002510587313264703 2228 2021 266.83412922165394 -28.385299416983525 23 1.3613034415079654e-05 5.692737038139317e-06 5.780923448399106e-06 2.417482834899385e-06 -177.8838859178272 3.7383530071907603e-06 266.8341275119657 -28.38529945918221 2228.5414880382637 2020.9848087786386 230.0183156745756 19551.5568326731 0.0 3.422303252 0 0 "" "" ""
1893 3 141 1.2188076730345925e-10 3.703703703704296e-10 0.001556434401327107 0.001381909940391779 0.0002510587313264703 2154 2034 266.83436286832296 -28.385263305554684 48 1.573389188572948e-05 9.863170268516504e-06 6.6815686909624076e-06 4.188502764501851e-06 152.34951618187947 5.290157741816879e-06 266.8343621999098 -28.3852636120158 2154.211698445689 2033.8896745297855 236.38754512347242 20092.941335256524 0.0 6.897210427 0 0 "" "" ""
1902 3 142 9.28658533244345e-10 2.986111111111589e-09 0.018201070377627415 0.0028998986817896366 0.0002510587313264703 2442 2056 266.83345354100345 -28.385202193437607 387 5.0813554417314293e-05 2.32698718277714e-05 2.15785297583733e-05 9.881804716617131e-06 128.53039405152984 1.4602562006167151e-05 266.8334572703255 -28.385196057861798 2440.8188687444826 2058.208813215016 270.54703841904586 22996.49826704531 0.0 7.480895013 1 1 43 "" ""
1939 3 143 7.657641361832721e-11 2.3148148148151851e-10 0.0009260457699728046 0.0012390372576192021 0.0002510587313264703 2426 2099 266.83350405980417 -28.38508274920738 30 1.20785040207168e-05 8.072338906812814e-06 5.129268389830635e-06 3.4280067064346393e-06 -172.28621714853966 4.193228641445947e-06 266.8335062674471 -28.385083081915127 2425.300799068417 2098.8802284292888 231.44665803076396 19672.96593292186 0.0 1.180203969 0 0 "" "" ""
1958 3 144 4.5575104512543254e-10 1.4043209876545455e-09 0.007142825805376466 0.002132139401510358 0.0002510587313264703 2460 2134 266.8333967094117 -28.384985526507663 182 3.7153847545523335e-05 1.561857440766702e-05 1.577778634249524e-05 6.632597866926067e-06 -170.7767186977147 1.0229746430877412e-05 266.833403967506 -28.384985491289562 2457.701228474358 2134.0126910877 237.89253064876718 20220.86510577595 0.0 3.680524791 1 1 54 "" ""
1962 3 145 8.703538124538546e-10 2.399691358025075e-09 0.01285104558505071 0.002508736914023757 0.0002510587313264703 2496 2149 266.83328304405615 -28.3849438592437 311 5.528052037794041e-05 2.00466231289876e-05 2.3475475544125438e-05 8.513017022803595e-06 -160.00752831936043 1.4136729569654693e-05 266.83329182740044 -28.384952413970698 2493.2181330096505 2145.920316104648 264.55177342905193 22486.90074237796 0.0 5.744304587 1 1 57 "" ""
1984 3 146 6.280519245488977e-11 1.9290123456793208e-10 0.0008130451874865933 0.0013123985845595598 0.0002510587313264703 2529 2149 266.83317885057465 -28.384943858613326 25 1.1755244645904888e-05 6.802701132225451e-06 4.991992772743018e-06 2.888841186221533e-06 175.66219518818392 3.797508962888733e-06 266.83317923092284 -28.384942323984887 2528.879540731974 2149.552467118166 296.41778809802196 25195.511989498078 0.0 4.786745393 0 1 "" "" ""
2177 3 147 9.112366174446057e-10 2.986111111111589e-09 0.20140368375387566 0.046614762395620346 0.0002510587313264703 2096 2413 266.83454599198416 -28.38421052724932 387 4.4527847615568326e-05 2.605655361177874e-05 1.8909235849902533e-05 1.1065199511428603e-05 132.33864820923128 1.4464939242452066e-05 266.8345402374176 -28.384204946986575 2097.8225821076726 2415.0089018983554 224.46804721847855 19079.784013704942 0.0 24.15985241 0 2 72 HII G
2201 3 148 1.1265810247962066e-10 3.3179012345684317e-10 0.002732110895934462 0.0025463274214416742 0.0002510587313264703 2400 2450 266.8335861561004 -28.38410774951578 43 1.2893191808266244e-05 1.1125499047042471e-05 5.475234439027713e-06 4.724564439868376e-06 51.27906740279459 5.086069005683369e-06 266.8335879485656 -28.38410797912988 2399.432288376298 2449.917341150034 249.59357383930427 21215.45377757634 0.0 8.306985763 0 0 "" "" ""
2208 3 149 7.366264935699023e-11 2.0833333333336666e-10 0.003610600689880605 0.005156663712114096 0.0002510587313264703 2346 2460 266.8337566532597 -28.384079972221333 27 1.383128170594897e-05 6.781135464806874e-06 5.8736045393936616e-06 2.879683090483354e-06 140.1425746727016 4.112677919832551e-06 266.83375848075923 -28.384078887759287 2345.421193400215 2460.390407791103 231.0180249253894 19636.532118870568 0.0 4.444281209 0 0 "" "" ""
2209 3 150 4.390492635121033e-10 1.195987654321179e-09 0.00873501986444136 0.0024461469147354364 0.0002510587313264703 2388 2474 266.83362404461434 -28.38404108297486 155 3.138501098719784e-05 1.7811827492764678e-05 1.3327987016853062e-05 7.563986696287264e-06 118.71011879826297 1.0040553594487006e-05 266.83361608631657 -28.38405351538611 2390.52054487411 2469.5243227565543 260.6471787943245 22155.01019779133 0.0 6.917568722 0 0 "" "" ""
2211 3 151 2.982680119284284e-10 8.333333333334666e-10 0.004179355197698354 0.0016615467611700296 0.0002510587313264703 2315 2466 266.8338545312195 -28.384063305736255 108 2.2878023064572327e-05 1.6599908660528007e-05 9.715401868116696e-06 7.0493321540881625e-06 -142.42167033024896 8.275693008975334e-06 266.83384751180995 -28.38405690183533 2317.22319918495 2468.3054004861274 228.4211163401228 19415.79488961122 0.0 3.505974238 0 0 "" "" ""
2216 3 152 1.954793601353127e-10 4.3981481481488515e-10 0.007686075052470735 0.0053097838535904884 0.0002510587313264703 2343 2470 266.8337661253941 -28.38405219446419 57 2.0998039703893755e-05 1.1853310707843358e-05 8.917046441915173e-06 5.033637594879387e-06 -160.78719511410648 6.699640304173776e-06 266.8337616980109 -28.38405108706951 2344.4022468104654 2470.398658640197 239.76520375830626 20380.0423201338 0.0 5.284168295 0 0 "" "" ""
2219 3 153 9.938028695492286e-11 2.932098765432568e-10 0.002103702241224753 0.00216626632027328 0.0002510587313264703 2375 2471 266.8336650901508 -28.3840494164326 38 1.7622129781015516e-05 7.180577327183243e-06 7.483429495260606e-06 3.049310431315302e-06 -167.97737995325392 4.776955057556097e-06 266.83366427077056 -28.3840498549134 2375.259514528932 2470.842146055487 253.8921019929858 21580.82867028662 0.0 4.917998484 0 0 "" "" ""
2221 3 154 1.5839521742254985e-10 4.706790123457543e-10 0.0023392905882920144 0.0016387137584388256 0.0002510587313264703 2315 2480 266.83385453129483 -28.384024416847378 61 1.852135644403461e-05 1.088896964032765e-05 7.86529589941179e-06 4.624119649102332e-06 148.0002455560416 6.0307602600728586e-06 266.8338555734112 -28.384023640616473 2314.669940102036 2480.2794436822905 239.18784111117802 20330.966495179662 0.0 5.448779873 0 0 "" "" ""
2222 3 155 9.021888344157566e-11 2.623456790123876e-10 0.0026108597386332497 0.0029840990900993347 0.0002510587313264703 2363 2479 266.8337029784447 -28.3840271943143 34 1.2715765480428575e-05 9.03384117227509e-06 5.399888414938923e-06 3.836319123976355e-06 147.26623918820093 4.551449790294138e-06 266.83370682559706 -28.384025337896475 2361.781527216008 2479.6683139997917 255.42639699578825 21711.243745038566 0.0 7.6583177 0 0 "" "" ""
2223 3 156 7.09202224049055e-11 2.0833333333336666e-10 0.0014330078968186146 0.0020492917392402887 0.0002510587313264703 2333 2481 266.8337976989864 -28.384021638972666 27 1.215079964297317e-05 7.431607109187447e-06 5.1599695138544966e-06 3.155912964504162e-06 177.92713287248543 4.0353952328389895e-06 266.83379778858824 -28.384022443838575 2332.971620561829 2480.7102483373983 245.17648440778345 20840.001175141053 0.0 4.010470076 0 0 "" "" ""
2240 3 157 9.898960144897472e-10 2.7006172839510493e-09 0.027051945001847252 0.003683650866150856 0.0002510587313264703 2306 2503 266.833882947559 -28.38396052799811 350 5.0320613802340354e-05 2.504731388070804e-05 2.1369197153100924e-05 1.063661485877102e-05 -166.40349976798188 1.50763364236369e-05 266.8338987717547 -28.383968067347716 2300.988134840519 2500.2858411648585 255.42668651124873 21711.268353879277 0.0 10.00007755 0 1 "" "" ""
2242 3 158 4.0383839531997384e-10 1.0493827160495505e-09 0.009363419435743764 0.002993981586769223 0.0002510587313264703 2362 2502 266.8337061360087 -28.38396330543358 136 3.4266222434659444e-05 1.5005790892131157e-05 1.4551524863637334e-05 6.372372667625197e-06 142.772414839663 9.629524355507443e-06 266.83370868279377 -28.38396558112512 2361.19337628449 2501.1807534018635 274.69207816948773 23348.82664492756 0.0 8.277532016 0 0 "" "" ""
2243 3 159 1.3641328565892536e-10 3.626543209877123e-10 0.003043543922425527 0.0024458852130919695 0.0002510587313264703 2374 2500 266.83366824779984 -28.383968860886093 47 2.3329247473494815e-05 7.445149995755869e-06 9.907019231776668e-06 3.161664098904856e-06 154.02949600306434 5.596665706674668e-06 266.833662260999 -28.38397310568103 2375.896142790278 2498.471867615257 278.54641940919635 23676.445650307538 0.0 5.732787148 0 0 "" "" ""
2250 3 160 6.472618080422869e-11 1.7746913580249752e-10 0.00124819599308045 0.002079773461446166 0.0002510587313264703 2272 2502 266.83399029742134 -28.383963305872374 23 1.1897965400021006e-05 6.926674709805815e-06 5.052600696655201e-06 2.9414879172708835e-06 -160.7978431559818 3.855147714421034e-06 266.8339869249989 -28.383963548357727 2273.068118303412 2501.9127046420253 252.96669512431973 21502.16908611301 0.0 2.740383508 0 0 "" "" ""
2253 3 161 1.9078472696452962e-10 4.938271604939061e-10 0.003533568986280478 0.002345564542338252 0.0002510587313264703 2334 2508 266.83379454182324 -28.383946638966595 64 2.2959836937021868e-05 1.0580162009278635e-05 9.750145020835386e-06 4.492981122529717e-06 145.1464145426075 6.618702102417098e-06 266.83379457390737 -28.383950608263373 2333.9898351150487 2506.5710531808627 269.96851248430835 22947.323561759982 0.0 5.464976912 0 0 "" "" ""
2257 3 162 1.0043873881711288e-10 2.854938271605395e-10 0.0025279773833973263 0.002658076584339142 0.0002510587313264703 2291 2512 266.8339303078237 -28.38393552805104 37 1.3190980213809922e-05 9.694863399106378e-06 5.60169353137834e-06 4.117029417837727e-06 160.40306501882853 4.802326213242488e-06 266.8339305744118 -28.383935075753786 2290.915565998826 2512.1628271013756 265.3364495405598 22553.59821176339 0.0 4.109642454 0 0 "" "" ""
2261 3 163 4.0853118486460893e-10 1.2654320987656344e-09 0.011124298910478623 0.0033522285521030426 0.0002510587313264703 2351 2524 266.8337408670318 -28.38390219440769 164 3.39827286868543e-05 1.5306802471894e-05 1.44311361535092e-05 6.500200516041057e-06 120.51240126917997 9.685312523202299e-06 266.83373866182154 -28.38390222120129 2351.698437655185 2523.99035245664 292.2555139955776 24841.718690530266 0.0 7.40341057 0 0 "" "" ""
2267 3 164 2.1193200654739131e-10 6.327160493828172e-10 0.004484489470677429 0.0023162078578025103 0.0002510587313264703 2295 2523 266.83391767847183 -28.38390497248297 82 2.1406791942859145e-05 1.260556958996436e-05 9.090627535650095e-06 5.3530925289022185e-06 173.13513625744153 6.975884914770405e-06 266.83391558288236 -28.383905048866552 2295.6637183626985 2522.9725011205146 276.76553532312727 23525.07050308208 0.0 4.659570436 0 1 "" "" ""
2271 3 165 1.919404395855971e-10 5.787037037037962e-10 0.003391486451590742 0.0019516322063282132 0.0002510587313264703 2308 2532 266.8338766330002 -28.383879972434237 75 1.8173783947892076e-05 1.3447409700954002e-05 7.717695450334601e-06 5.710589108212412e-06 -149.3397111629226 6.638718820614506e-06 266.83387684121095 -28.383882336381767 2307.9340538588267 2531.1489789958196 287.0559231002022 24399.753464035337 0.0 3.797760805 0 0 100 "" ""
2285 3 166 1.3849727626373893e-10 3.626543209877123e-10 0.0019120896451942462 0.0015805006260052323 0.0002510587313264703 2299 2540 266.83390504915155 -28.383857750247053 47 1.7298137944006145e-05 1.0194346450594776e-05 7.345842830116895e-06 4.329140340089466e-06 115.14509116415316 5.639253898151423e-06 266.8339069118712 -28.38385092602899 2298.4100393517288 2542.4567192555537 296.43627400801967 25197.083291374525 0.0 4.096356905 0 0 "" "" ""
1659 4 167 1.358937409508851e-10 4.0895061728401604e-10 0.001643714781327578 0.001260091201402247 0.0002510587313264703 2185 1892 266.8342649900665 -28.385657750180766 53 1.6003813208496164e-05 1.081168771120318e-05 6.79619372285657e-06 4.591301035515469e-06 105.2307460850853 5.585997787084694e-06 266.83426480899396 -28.385658610762416 2185.0573491692194 1891.6901907027786 364.14759004494294 30952.54515492143 0.0 6.255558625 0 0 "" "" ""
1675 4 168 1.1129700124462453e-10 3.3179012345684317e-10 0.0013429029217998897 0.0012320545502007008 0.0002510587313264703 2336 1899 266.83378822279406 -28.38563830562094 43 1.2832281203107227e-05 1.1043255171248746e-05 5.449368086612569e-06 4.6896386815424805e-06 -173.57823030942976 5.0552514644616285e-06 266.83378655982864 -28.385638506250224 2336.5266882529213 1898.9277722702138 361.57789874821316 30734.121394739926 0.0 3.780474321 0 0 "" "" ""
1704 4 169 1.9994801024479267e-10 5.70987654321079e-10 0.0024316880349352127 0.001343816053122282 0.0002510587313264703 2214 1908 266.83417342543385 -28.385613305842888 74 2.2524494019592642e-05 1.1302631150841066e-05 9.565271905648571e-06 4.7997855185118895e-06 128.5897028364472 6.77578435115527e-06 266.8341756701013 -28.385609050068137 2213.289075374731 1909.5320782309332 342.4413785461529 29107.517177150065 0.0 3.760543981 0 0 "" "" ""
1706 4 170 2.396787220187078e-10 6.018518518519481e-10 0.0025990451665609702 0.0013930427376180887 0.0002510587313264703 2227 1909 266.83413237925583 -28.38561052809302 78 1.8816222905416544e-05 1.621864408715362e-05 7.99051415632452e-06 6.887423997165974e-06 108.14351667114346 7.418494385652922e-06 266.834132397143 -28.385605782009964 2226.994333810997 1910.7085898969692 340.07046570748076 28905.98958611253 0.0 4.335709111 0 0 "" "" ""
1707 4 171 6.107475988122624e-10 1.5354938271607393e-09 0.006163819818557527 0.0012735024793073535 0.0002510587313264703 2341 1912 266.8337724358974 -28.38560219447762 199 4.325078653541439e-05 1.797981715456813e-05 1.8366917942065482e-05 7.635325337283606e-06 -143.41124221573483 1.1842187041710727e-05 266.8337507004676 -28.385591979586835 2347.883978751368 1915.6773436525862 348.35744838224605 29610.383113437623 0.0 7.973622078 0 0 "" "" ""
1708 4 172 9.783456420788017e-11 2.932098765432568e-10 0.0011654500983234435 0.0012203974183648825 0.0002510587313264703 2190 1911 266.83424920297483 -28.385604972425735 38 1.4975281368657343e-05 8.318304922800516e-06 6.359416465923842e-06 3.532458856188813e-06 174.12110240977225 4.739660010511898e-06 266.8342469037573 -28.38560537025327 2190.7282003422824 1910.8567832208673 344.2837023763431 29264.114703025174 0.0 9.251732952 0 0 "" "" ""
1723 4 173 2.531017618337532e-10 7.098765432099901e-10 0.0030743764147124924 0.00138483801856637 0.0002510587313264703 2215 1919 266.8341702680038 -28.38558275028991 92 2.181106764985214e-05 1.4775281229342548e-05 9.262307621288096e-06 6.274484226733494e-06 163.70685857976991 7.6233983939530266e-06 266.83416661485586 -28.385577465799052 2216.1570107708276 1920.9024177526057 330.83314005861973 28120.816905726293 0.0 5.417001911 0 0 "" "" ""
1730 4 174 6.351599343742672e-11 1.9290123456793208e-10 0.0008352512741496467 0.0013425403740257025 0.0002510587313264703 2229 1926 266.8341260644301 -28.385563305874015 25 1.2613571175833167e-05 6.411542794835657e-06 5.356490489559846e-06 2.7227315345667485e-06 173.27686814025415 3.818937754210125e-06 266.8341266472001 -28.38556151839764 2228.815426709805 1926.643491386501 324.0497150256416 27544.22577808878 0.0 3.576573475 0 0 "" "" ""
